trans1 trans2 trans3 trans4 trans5 trans6 scaffold chr auto male_avg female_avg gene bias
ScZCZ4B_141.g18509 258.483398327868 307.589519739807 282.187478015733 396.821741887137 346.32733345336 260.706076393744 ScZCZ4B_141 chr4 autosomes 282.753465361136 334.618383911414 ScZCZ4B_141.g18509 unbiased
ScZCZ4B_141.g18510 0 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0 0 ScZCZ4B_141.g18510 unexpressed
ScZCZ4B_141.g18511 1.09759404810135 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0.36586468270045 0 ScZCZ4B_141.g18511 unexpressed
ScZCZ4B_141.g18512 0 0 0.283890822953454 3.18732322800913 0 0 ScZCZ4B_141 chr4 autosomes 0.094630274317818 1.06244107600304 ScZCZ4B_141.g18512 unexpressed
ScZCZ4B_141.g18513 62.5628607417769 138.040174712499 59.6170728202252 141.835883646406 138.281777026341 70.9273884306508 ScZCZ4B_141 chr4 autosomes 86.7400360915004 117.015016367799 ScZCZ4B_141.g18513 unbiased
ScZCZ4B_141.g18514 71.8924101506383 60.0174672663038 38.8930427446231 52.5908332621507 44.848143900435 38.3391288814329 ScZCZ4B_141 chr4 autosomes 56.9343067205217 45.2593686813395 ScZCZ4B_141.g18514 unbiased
ScZCZ4B_141.g18515 20.8542869139256 10.5030567716032 18.4529034919745 38.2478787361096 9.96625420009668 24.9204337729314 ScZCZ4B_141 chr4 autosomes 16.6034157258344 24.3781889030459 ScZCZ4B_141.g18515 unbiased
ScZCZ4B_141.g18516 1.09759404810135 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0.36586468270045 0 ScZCZ4B_141.g18516 unexpressed
ScZCZ4B_141.g18517 0 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0 0 ScZCZ4B_141.g18517 unexpressed
ScZCZ4B_141.g18518 0 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0 0 ScZCZ4B_141.g18518 unexpressed
ScZCZ4B_141.g18519 153.114369710138 235.568559020243 100.497351325523 500.409746797434 160.705848976559 406.394766143188 ScZCZ4B_141 chr4 autosomes 163.060093351968 355.836787305727 ScZCZ4B_141.g18519 female-biased
ScZCZ4B_141.g18520 25.7934601303817 25.5074235881791 24.6985015969505 6.37464645601826 1.24578177501208 17.2526079966448 ScZCZ4B_141 chr4 autosomes 25.3331284385038 8.29101207589171 ScZCZ4B_141.g18520 unbiased
ScZCZ4B_141.g18521 41.7085738278512 15.004366816576 43.7191867348318 7.96830807002283 14.949381300145 3.83391288814329 ScZCZ4B_141 chr4 autosomes 33.4773757930863 8.91720075277037 ScZCZ4B_141.g18521 male-biased
ScZCZ4B_141.g18522 18.1103017936723 22.5065502248639 13.3428686788123 14.3429545260411 2.49156355002417 0 ScZCZ4B_141 chr4 autosomes 17.9865735657828 5.61150602535509 ScZCZ4B_141.g18522 unbiased
ScZCZ4B_141.g18523 37.8669946594965 28.5082969514943 38.8930427446231 7.96830807002283 14.949381300145 9.58478222035822 ScZCZ4B_141 chr4 autosomes 35.0894447852046 10.834157196842 ScZCZ4B_141.g18523 male-biased
ScZCZ4B_141.g18524 23.598272034179 21.0061135432063 17.8851218460676 1.59366161400457 4.98312710004834 9.58478222035822 ScZCZ4B_141 chr4 autosomes 20.8298358078176 5.38719031147038 ScZCZ4B_141.g18524 unbiased
ScZCZ4B_141.g18525 2.74398512025337 3.00087336331519 6.81337975088289 3.18732322800913 2.49156355002417 0 ScZCZ4B_141 chr4 autosomes 4.18607941148382 1.89296225934443 ScZCZ4B_141.g18525 unexpressed
ScZCZ4B_141.g18526 2.1951880962027 6.00174672663038 1.13556329181381 1.59366161400457 2.49156355002417 0 ScZCZ4B_141 chr4 autosomes 3.1108327048823 1.36174172134291 ScZCZ4B_141.g18526 unexpressed
ScZCZ4B_141.g18527 1.09759404810135 0 0.567781645906907 0 1.24578177501208 0 ScZCZ4B_141 chr4 autosomes 0.555125231336086 0.415260591670693 ScZCZ4B_141.g18527 unexpressed
ScZCZ4B_141.g18528 4.93917321645607 0 8.80061551155706 1.59366161400457 0 0 ScZCZ4B_141 chr4 autosomes 4.57992957600438 0.531220538001523 ScZCZ4B_141.g18528 unexpressed
ScZCZ4B_141.g18529 6.58556428860809 6.00174672663038 4.2583623443018 6.37464645601826 0 3.83391288814329 ScZCZ4B_141 chr4 autosomes 5.61522445318009 3.40285311472052 ScZCZ4B_141.g18529 unexpressed
ScZCZ4B_141.g18530 0.548797024050674 0 4.82614399020871 3.18732322800913 0 1.91695644407164 ScZCZ4B_141 chr4 autosomes 1.79164700475313 1.70142655736026 ScZCZ4B_141.g18530 unexpressed
ScZCZ4B_141.g18531 6.58556428860809 4.50131004497279 10.2200696263243 3.18732322800913 2.49156355002417 19.1695644407164 ScZCZ4B_141 chr4 autosomes 7.10231465330173 8.28281707291657 ScZCZ4B_141.g18531 unbiased
ScZCZ4B_141.g18532 0 0 1.13556329181381 0 1.24578177501208 0 ScZCZ4B_141 chr4 autosomes 0.37852109727127 0.415260591670693 ScZCZ4B_141.g18532 unexpressed
ScZCZ4B_141.g18533 1.09759404810135 0 1.70334493772072 0 1.24578177501208 0 ScZCZ4B_141 chr4 autosomes 0.933646328607357 0.415260591670693 ScZCZ4B_141.g18533 unexpressed
ScZCZ4B_141.g18534 1.09759404810135 0 2.55501740658108 6.37464645601826 2.49156355002417 0 ScZCZ4B_141 chr4 autosomes 1.21753715156081 2.95540333534748 ScZCZ4B_141.g18534 unexpressed
ScZCZ4B_141.g18535 6.03676726455742 6.00174672663038 7.09727057383634 6.37464645601826 2.49156355002417 3.83391288814329 ScZCZ4B_141 chr4 autosomes 6.37859485500805 4.23337429806191 ScZCZ4B_141.g18535 unbiased
ScZCZ4B_141.g18536 3.29278214430405 0 5.39392563611562 7.96830807002283 0 0 ScZCZ4B_141 chr4 autosomes 2.89556926013989 2.65610269000761 ScZCZ4B_141.g18536 unexpressed
ScZCZ4B_141.g18537 0 1.5004366816576 2.83890822953454 0 0 0 ScZCZ4B_141 chr4 autosomes 1.44644830373071 0 ScZCZ4B_141.g18537 unexpressed
ScZCZ4B_141.g18538 8.78075238481079 9.00262008994558 13.3428686788123 0 1.24578177501208 0 ScZCZ4B_141 chr4 autosomes 10.3754137178562 0.415260591670693 ScZCZ4B_141.g18538 male-biased
ScZCZ4B_141.g18539 0.548797024050674 0 1.70334493772072 0 0 3.83391288814329 ScZCZ4B_141 chr4 autosomes 0.750713987257131 1.27797096271443 ScZCZ4B_141.g18539 unexpressed
ScZCZ4B_141.g18540 4.39037619240539 6.00174672663038 3.40668987544144 6.37464645601826 16.1951630751571 1.91695644407164 ScZCZ4B_141 chr4 autosomes 4.59960426482574 8.16225532508233 ScZCZ4B_141.g18540 unbiased
ScZCZ4B_141.g18541 2.1951880962027 0 2.83890822953454 3.18732322800913 0 0 ScZCZ4B_141 chr4 autosomes 1.67803210857908 1.06244107600304 ScZCZ4B_141.g18541 unexpressed
ScZCZ4B_141.g18542 0 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0 0 ScZCZ4B_141.g18542 unexpressed
ScZCZ4B_141.g18543 0 0 0.851672468860361 0 0 0 ScZCZ4B_141 chr4 autosomes 0.283890822953454 0 ScZCZ4B_141.g18543 unexpressed
ScZCZ4B_141.g18544 7.68315833670944 21.0061135432063 11.6395237410916 11.155631298032 7.47469065007251 11.5017386644299 ScZCZ4B_141 chr4 autosomes 13.4429318736691 10.0440202041781 ScZCZ4B_141.g18544 unbiased
ScZCZ4B_141.g18545 2.74398512025337 0 3.6905806983949 0 4.98312710004834 0 ScZCZ4B_141 chr4 autosomes 2.14485527288276 1.66104236668278 ScZCZ4B_141.g18545 unexpressed
ScZCZ4B_141.g18546 2.1951880962027 7.50218340828798 8.51672468860361 0 2.49156355002417 0 ScZCZ4B_141 chr4 autosomes 6.0713653976981 0.83052118334139 ScZCZ4B_141.g18546 unexpressed
ScZCZ4B_141.g18547 6.03676726455742 15.004366816576 1.98723576067417 1.59366161400457 7.47469065007251 0 ScZCZ4B_141 chr4 autosomes 7.67612328060253 3.02278408802569 ScZCZ4B_141.g18547 unbiased
ScZCZ4B_141.g18548 20.8542869139256 12.0034934532608 13.3428686788123 4.7809848420137 8.72047242508459 7.66782577628658 ScZCZ4B_141 chr4 autosomes 15.4002163486662 7.05642768112829 ScZCZ4B_141.g18548 unbiased
ScZCZ4B_141.g18549 6.58556428860809 7.50218340828798 4.2583623443018 0 0 3.83391288814329 ScZCZ4B_141 chr4 autosomes 6.11537001373262 1.27797096271443 ScZCZ4B_141.g18549 unexpressed
ScZCZ4B_141.g18550 0.548797024050674 0 1.70334493772072 0 0 0 ScZCZ4B_141 chr4 autosomes 0.750713987257131 0 ScZCZ4B_141.g18550 unexpressed
ScZCZ4B_141.g18551 1.64639107215202 0 1.98723576067417 0 4.98312710004834 0 ScZCZ4B_141 chr4 autosomes 1.2112089442754 1.66104236668278 ScZCZ4B_141.g18551 unexpressed
ScZCZ4B_141.g18552 34.5742125151925 34.5100436781247 46.2742041414129 41.4352019641187 69.7637794006767 46.0069546577194 ScZCZ4B_141 chr4 autosomes 38.4528201115767 52.4019786741716 ScZCZ4B_141.g18552 unbiased
ScZCZ4B_141.g18553 0 0 0.567781645906907 0 0 0 ScZCZ4B_141 chr4 autosomes 0.189260548635636 0 ScZCZ4B_141.g18553 unexpressed
ScZCZ4B_141.g18554 57.0748905012701 28.5082969514943 64.443216810434 81.2767423142328 66.0264340756405 82.4291270950807 ScZCZ4B_141 chr4 autosomes 50.0088014210661 76.5774344949847 ScZCZ4B_141.g18554 unbiased
ScZCZ4B_141.g18555 0 6.00174672663038 2.55501740658108 0 0 0 ScZCZ4B_141 chr4 autosomes 2.85225471107049 0 ScZCZ4B_141.g18555 unexpressed
ScZCZ4B_141.g18556 47.7453410924087 64.5187773112766 44.8547500266457 62.1528029461781 59.7975252005801 13.4186951085015 ScZCZ4B_141 chr4 autosomes 52.3729561434437 45.1230077517532 ScZCZ4B_141.g18556 unbiased
ScZCZ4B_141.g18557 207.445275091155 168.048908345651 194.749104546069 121.118282664347 98.4167602259547 195.529557295308 ScZCZ4B_141 chr4 autosomes 190.081095994292 138.354866728537 ScZCZ4B_141.g18557 unbiased
ScZCZ4B_141.g18558 83.9659446797532 31.5091703148095 97.9423339189415 68.5274494021963 66.0264340756405 93.9308657595105 ScZCZ4B_141 chr4 autosomes 71.1391496378347 76.1615830791158 ScZCZ4B_141.g18558 unbiased
ScZCZ4B_141.g18559 53.2333113329154 60.0174672663038 84.3155744171757 58.9654797181689 39.8650168003867 40.2560853255045 ScZCZ4B_141 chr4 autosomes 65.855451005465 46.36219394802 ScZCZ4B_141.g18559 unbiased
ScZCZ4B_141.g18560 45.0013559721553 33.0096069964671 58.7654003513649 44.6225251921278 21.1782901752054 13.4186951085015 ScZCZ4B_141 chr4 autosomes 45.5921211066624 26.4065034919449 ScZCZ4B_141.g18560 unbiased
ScZCZ4B_141.g18561 272.752120953185 253.573799200134 228.248221654577 323.513307642927 265.351518077574 264.539989281887 ScZCZ4B_141 chr4 autosomes 251.524713935965 284.468271667463 ScZCZ4B_141.g18561 unbiased
ScZCZ4B_141.g18562 0.548797024050674 0 2.27112658362763 0 0 11.5017386644299 ScZCZ4B_141 chr4 autosomes 0.939974535892768 3.8339128881433 ScZCZ4B_141.g18562 unexpressed
ScZCZ4B_141.g18563 0 3.00087336331519 1.13556329181381 0 0 7.66782577628658 ScZCZ4B_141 chr4 autosomes 1.37881221837633 2.55594192542886 ScZCZ4B_141.g18563 unexpressed
ScZCZ4B_141.g18564 1.09759404810135 0 1.13556329181381 0 4.98312710004834 3.83391288814329 ScZCZ4B_141 chr4 autosomes 0.74438577997172 2.93901332939721 ScZCZ4B_141.g18564 unexpressed
ScZCZ4B_141.g18565 18.1103017936723 18.0052401798912 28.9568639412523 19.1239393680548 8.72047242508459 21.0865208847881 ScZCZ4B_141 chr4 autosomes 21.6908019716053 16.3103108926425 ScZCZ4B_141.g18565 unbiased
ScZCZ4B_141.g18566 18.1103017936723 9.00262008994558 13.0589778558589 0 1.24578177501208 3.83391288814329 ScZCZ4B_141 chr4 autosomes 13.3906332464923 1.69323155438512 ScZCZ4B_141.g18566 male-biased
ScZCZ4B_141.g18567 91.6491030164626 57.0165939029887 123.776398807706 3.18732322800913 4.98312710004834 13.4186951085015 ScZCZ4B_141 chr4 autosomes 90.8140319090524 7.19638181218632 ScZCZ4B_141.g18567 male-biased
ScZCZ4B_141.g18568 43.9037619240539 25.5074235881791 42.0158417971111 12.7492929120365 4.98312710004834 7.66782577628658 ScZCZ4B_141 chr4 autosomes 37.142342436448 8.46674859612381 ScZCZ4B_141.g18568 male-biased
ScZCZ4B_141.g18569 287.020843578503 472.637554722143 304.898743852009 146.61686848842 105.891450876027 99.6817350917255 ScZCZ4B_141 chr4 autosomes 354.852380717552 117.396684818724 ScZCZ4B_141.g18569 male-biased
ScZCZ4B_141.g18570 6.03676726455742 10.5030567716032 9.36839715746397 12.7492929120365 6.22890887506042 3.83391288814329 ScZCZ4B_141 chr4 autosomes 8.6360737312082 7.60403822508007 ScZCZ4B_141.g18570 unbiased
ScZCZ4B_141.g18571 107.564216713932 60.0174672663038 95.1034256894069 250.204873398717 220.503374177139 197.446513739379 ScZCZ4B_141 chr4 autosomes 87.5617032232142 222.718253771745 ScZCZ4B_141.g18571 female-biased
ScZCZ4B_141.g18572 103.173840521527 118.53449785095 86.3028101778499 79.6830807002283 137.035995251329 132.269994640943 ScZCZ4B_141 chr4 autosomes 102.670382850109 116.3296901975 ScZCZ4B_141.g18572 unbiased
ScZCZ4B_141.g18573 138.29685006077 192.055895252172 135.415922548797 106.775328138306 79.7300336007734 97.7647786476538 ScZCZ4B_141 chr4 autosomes 155.25622262058 94.7567134622444 ScZCZ4B_141.g18573 unbiased
ScZCZ4B_141.g18574 470.867846635479 606.176419389669 372.180868891978 600.810428479721 378.717659603674 458.152590133123 ScZCZ4B_141 chr4 autosomes 483.075044972375 479.226892738839 ScZCZ4B_141.g18574 unbiased
ScZCZ4B_141.g18575 24.6958660822803 43.5126637680703 20.4401392526487 14.3429545260411 4.98312710004834 11.5017386644299 ScZCZ4B_141 chr4 autosomes 29.5495563676664 10.2759400968398 ScZCZ4B_141.g18575 unbiased
ScZCZ4B_141.g18576 0 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0 0 ScZCZ4B_141.g18576 unexpressed
ScZCZ4B_141.g18577 0 0 0.567781645906907 0 0 0 ScZCZ4B_141 chr4 autosomes 0.189260548635636 0 ScZCZ4B_141.g18577 unexpressed
ScZCZ4B_141.g18578 0 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0 0 ScZCZ4B_141.g18578 unexpressed
ScZCZ4B_141.g18579 0 0 0 0 2.49156355002417 0 ScZCZ4B_141 chr4 autosomes 0 0.83052118334139 ScZCZ4B_141.g18579 unexpressed
ScZCZ4B_141.g18580 0 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0 0 ScZCZ4B_141.g18580 unexpressed
ScZCZ4B_141.g18581 1.09759404810135 3.00087336331519 0 0 0 0 ScZCZ4B_141 chr4 autosomes 1.36615580380551 0 ScZCZ4B_141.g18581 unexpressed
ScZCZ4B_141.g18582 2.1951880962027 7.50218340828798 0 9.56196968402739 0 0 ScZCZ4B_141 chr4 autosomes 3.23245716816356 3.18732322800913 ScZCZ4B_141.g18582 unexpressed
ScZCZ4B_141.g18583 0 6.00174672663038 0.567781645906907 0 0 0 ScZCZ4B_141 chr4 autosomes 2.18984279084576 0 ScZCZ4B_141.g18583 unexpressed
ScZCZ4B_141.g18584 13.1711285772162 34.5100436781247 27.8213006494384 1.59366161400457 2.49156355002417 3.83391288814329 ScZCZ4B_141 chr4 autosomes 25.1674909682598 2.63971268405734 ScZCZ4B_141.g18584 male-biased
ScZCZ4B_141.g18585 0 3.00087336331519 3.12279905248799 9.56196968402739 0 0 ScZCZ4B_141 chr4 autosomes 2.04122413860106 3.18732322800913 ScZCZ4B_141.g18585 unexpressed
ScZCZ4B_141.g18586 0 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0 0 ScZCZ4B_141.g18586 unexpressed
ScZCZ4B_141.g18587 2.74398512025337 3.00087336331519 1.70334493772072 3.18732322800913 2.49156355002417 9.58478222035822 ScZCZ4B_141 chr4 autosomes 2.48273447376309 5.08788966613051 ScZCZ4B_141.g18587 unexpressed
ScZCZ4B_141.g18588 0 0 0 7.96830807002283 0 3.83391288814329 ScZCZ4B_141 chr4 autosomes 0 3.93407365272204 ScZCZ4B_141.g18588 unexpressed
ScZCZ4B_141.g18589 676.117933630431 1351.89345017349 876.370970457311 554.594241673589 549.389762780329 598.090410550353 ScZCZ4B_141 chr4 autosomes 968.127451420411 567.358138334757 ScZCZ4B_141.g18589 unbiased
ScZCZ4B_141.g18590 210.189260211408 183.053275162227 202.414156765812 181.677423996521 203.06242932697 172.526079966448 ScZCZ4B_141 chr4 autosomes 198.552230713149 185.755311096646 ScZCZ4B_141.g18590 unbiased
ScZCZ4B_141.g18591 227.75076498103 433.626200999045 250.107815021993 100.400681682288 77.2384700507492 67.0934755425075 ScZCZ4B_141 chr4 autosomes 303.828260334023 81.5775424251816 ScZCZ4B_141.g18591 male-biased
ScZCZ4B_141.g18592 17.5615047696216 21.0061135432063 15.8978860853934 7.96830807002283 17.4409448501692 19.1695644407164 ScZCZ4B_141 chr4 autosomes 18.1551681327404 14.8596057869695 ScZCZ4B_141.g18592 unbiased
ScZCZ4B_141.g18593 2.74398512025337 6.00174672663038 6.81337975088289 3.18732322800913 0 0 ScZCZ4B_141 chr4 autosomes 5.18637053258888 1.06244107600304 ScZCZ4B_141.g18593 unexpressed
ScZCZ4B_141.g18594 42.8061678759526 76.5222707645374 68.7015791547358 94.0260352262694 85.9589424758338 86.263039983224 ScZCZ4B_141 chr4 autosomes 62.6766725984086 88.7493392284424 ScZCZ4B_141.g18594 unbiased
ScZCZ4B_141.g18595 0 0 0.851672468860361 3.18732322800913 2.49156355002417 0 ScZCZ4B_141 chr4 autosomes 0.283890822953454 1.89296225934443 ScZCZ4B_141.g18595 unexpressed
ScZCZ4B_141.g18596 34.0254154911418 66.0192139929342 34.6346804003213 31.8732322800913 48.5854892254713 42.1730417695762 ScZCZ4B_141 chr4 autosomes 44.8931032947991 40.8772544250463 ScZCZ4B_141.g18596 unbiased
ScZCZ4B_141.g18597 15.3663166734189 28.5082969514943 23.8468291280901 39.8415403501141 32.3903261503142 38.3391288814329 ScZCZ4B_141 chr4 autosomes 22.5738142510011 36.8569984606204 ScZCZ4B_141.g18597 unbiased
ScZCZ4B_141.g18598 16.4639107215202 6.00174672663038 13.3428686788123 9.56196968402739 7.47469065007251 5.75086933221493 ScZCZ4B_141 chr4 autosomes 11.9361753756543 7.59584322210494 ScZCZ4B_141.g18598 unbiased
ScZCZ4B_141.g18599 387.999496003827 523.652401898501 423.281217023599 320.325984414918 409.862203978976 345.052159932896 ScZCZ4B_141 chr4 autosomes 444.977704975309 358.413449442263 ScZCZ4B_141.g18599 unbiased
ScZCZ4B_141.g18600 84.5147417038038 78.022707446195 67.8499066858754 50.9971716481461 36.1276714753505 44.0899982136478 ScZCZ4B_141 chr4 autosomes 76.7957852786247 43.7382804457148 ScZCZ4B_141.g18600 unbiased
ScZCZ4B_141.g18601 26.891054178483 28.5082969514943 25.8340648887643 15.9366161400457 2.49156355002417 15.3356515525732 ScZCZ4B_141 chr4 autosomes 27.0778053395805 11.2546104142144 ScZCZ4B_141.g18601 unbiased
ScZCZ4B_141.g18602 1.64639107215202 0 3.40668987544144 0 0 1.91695644407164 ScZCZ4B_141 chr4 autosomes 1.68436031586449 0.638985481357213 ScZCZ4B_141.g18602 unexpressed
ScZCZ4B_141.g18603 45.0013559721553 142.541484757472 62.4559810497598 17.5302777540502 33.6361079253263 15.3356515525732 ScZCZ4B_141 chr4 autosomes 83.332940593129 22.1673457439832 ScZCZ4B_141.g18603 male-biased
ScZCZ4B_141.g18604 0 0 0.283890822953454 0 0 0 ScZCZ4B_141 chr4 autosomes 0.094630274317818 0 ScZCZ4B_141.g18604 unexpressed
ScZCZ4B_141.g18605 0 0 0 0 2.49156355002417 0 ScZCZ4B_141 chr4 autosomes 0 0.83052118334139 ScZCZ4B_141.g18605 unexpressed
ScZCZ4B_141.g18606 0 6.00174672663038 0 0 0 0 ScZCZ4B_141 chr4 autosomes 2.00058224221013 0 ScZCZ4B_141.g18606 unexpressed
ScZCZ4B_141.g18607 2.1951880962027 0 1.70334493772072 0 0 0 ScZCZ4B_141 chr4 autosomes 1.29951101130781 0 ScZCZ4B_141.g18607 unexpressed
ScZCZ4B_141.g18608 8.78075238481079 15.004366816576 11.923414564045 41.4352019641187 32.3903261503142 40.2560853255045 ScZCZ4B_141 chr4 autosomes 11.9028445884773 38.0272044799791 ScZCZ4B_141.g18608 female-biased
ScZCZ4B_141.g18609 0 0 1.13556329181381 1.59366161400457 0 0 ScZCZ4B_141 chr4 autosomes 0.37852109727127 0.531220538001523 ScZCZ4B_141.g18609 unexpressed
ScZCZ4B_141.g18610 6.03676726455742 19.5056768615487 12.2073053869985 22.3112625960639 8.72047242508459 34.5052159932896 ScZCZ4B_141 chr4 autosomes 12.5832498377015 21.845650338146 ScZCZ4B_141.g18610 unbiased
ScZCZ4B_141.g18611 19.7566928658243 3.00087336331519 12.7750870329054 11.155631298032 9.96625420009668 13.4186951085015 ScZCZ4B_141 chr4 autosomes 11.844217754015 11.5135268688767 ScZCZ4B_141.g18611 unbiased
ScZCZ4B_141.g18612 0 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0 0 ScZCZ4B_141.g18612 unexpressed
ScZCZ4B_141.g18613 0.548797024050674 0 0.283890822953454 0 0 0 ScZCZ4B_141 chr4 autosomes 0.277562615668043 0 ScZCZ4B_141.g18613 unexpressed
ScZCZ4B_141.g18614 100.978652425324 109.531877761005 147.907118758749 82.8704039282374 89.6962878008701 13.4186951085015 ScZCZ4B_141 chr4 autosomes 119.472549648359 61.9951289458697 ScZCZ4B_141.g18614 unbiased
ScZCZ4B_141.g18615 0 3.00087336331519 0 0 0 0 ScZCZ4B_141 chr4 autosomes 1.00029112110506 0 ScZCZ4B_141.g18615 unexpressed
ScZCZ4B_141.g18616 0 0 0 0 0 0 ScZCZ4B_141 chr4 autosomes 0 0 ScZCZ4B_141.g18616 unexpressed
ScZCZ4B_141.g18617 22.5006779860776 34.5100436781247 11.923414564045 81.2767423142328 51.0770527754955 72.8443448747225 ScZCZ4B_141 chr4 autosomes 22.9780454094158 68.3993799881503 ScZCZ4B_141.g18617 female-biased
ScZCZ4B_141.g18618 32.9278214430405 13.5039301349184 37.4735886298559 0 18.6867266251813 23.0034773288597 ScZCZ4B_141 chr4 autosomes 27.9684467359383 13.896734651347 ScZCZ4B_141.g18618 unbiased
ScZCZ4B_141.g18619 3.29278214430405 15.004366816576 11.6395237410916 4.7809848420137 13.7035995251329 0 ScZCZ4B_141 chr4 autosomes 9.97889090065722 6.1615281223822 ScZCZ4B_141.g18619 unbiased
ScZCZ4B_141.g18620 0 0 1.13556329181381 0 0 0 ScZCZ4B_141 chr4 autosomes 0.37852109727127 0 ScZCZ4B_141.g18620 unexpressed
ScZCZ4B_141.g18621 65.3068458620302 39.0113537230975 75.2310680826652 14.3429545260411 23.6698537252296 17.2526079966448 ScZCZ4B_141 chr4 autosomes 59.8497558892643 18.4218054159718 ScZCZ4B_141.g18621 male-biased
ScZCZ4B_141.g18622 13.7199256012669 21.0061135432063 20.1562484296952 0 12.4578177501208 21.0865208847881 ScZCZ4B_141 chr4 autosomes 18.2940958580561 11.1814462116363 ScZCZ4B_141.g18622 unbiased
ScZCZ4B_141.g18623 6.03676726455742 19.5056768615487 11.0717420951847 20.7176009820594 9.96625420009668 9.58478222035822 ScZCZ4B_141 chr4 autosomes 12.2047287404303 13.4228791341714 ScZCZ4B_141.g18623 unbiased
ScZCZ4B_141.g18624 1.09759404810135 0 0.567781645906907 0 1.24578177501208 0 ScZCZ4B_141 chr4 autosomes 0.555125231336086 0.415260591670693 ScZCZ4B_141.g18624 unexpressed
ScZCZ4B_141.g18625 9.32954940886146 7.50218340828798 19.0206851378814 3.18732322800913 14.949381300145 3.83391288814329 ScZCZ4B_141 chr4 autosomes 11.9508059850103 7.32353913876581 ScZCZ4B_141.g18625 unbiased
ScZCZ4B_141.g18626 128.967300651908 193.55633193383 139.106503247192 124.305605892356 133.298649926293 103.515647979869 ScZCZ4B_141 chr4 autosomes 153.87671194431 120.373301266173 ScZCZ4B_141.g18626 unbiased
ScZCZ4B_141.g18627 0 0 0.567781645906907 0 0 0 ScZCZ4B_141 chr4 autosomes 0.189260548635636 0 ScZCZ4B_141.g18627 unexpressed
ScZCZ4B_141.g18628 11.5247375050642 21.0061135432063 16.4656677313003 4.7809848420137 4.98312710004834 3.83391288814329 ScZCZ4B_141 chr4 autosomes 16.3321729265236 4.53267494340178 ScZCZ4B_141.g18628 unbiased
ScZCZ4B_141.g18629 24.1470690582297 28.5082969514943 28.3890822953454 66.9337877881918 46.0939256754471 53.674780434006 ScZCZ4B_141 chr4 autosomes 27.0148161016898 55.5674979658816 ScZCZ4B_141.g18629 unbiased
